Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Rwanda,RWA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,5.33248853090507,-1.13257322364497,29.4178619960703,-17.8762597105962,-14.6305810418013,-1.15280406993283,21.0546872942314,-0.521667614794666,20.6526204570961,4.87736404650623,10.4091858138131,22.9088829167816,-9.69963403454597,-0.178871326226499,0.421480804161931,6.39654327730432,8.86164504955748,4.21714057662265,9.29951323158971,2.0473339934527,-5.00655548128717,3.48513056726236,2.44958736504488,2.27146680598183,-57.1215103335093,37.124240613374,3.14689557677133,24.4849088150063,6.56761448705234,-0.020288203055614,11.4762091804256,6.76334078538103,11.5946762565366,6.94644437827098,10.2257643720249,11.8932437786671,13.294511222564,12.2257442634138,13.813507583939,6.24118780036278,9.19069595290145,8.01328623952169,11.5610258824292,5.25299123412175,6.97514810260896,10.4449614687171,7.17702569877594,5.63778647833992,9.7286498894598
Samoa,WSM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58780518993802,-4.05784009966209,0.33866752338416,-1.13293889676551,6.37702119801121,8.2266830736143,0.841294365652473,1.18131320470845
San Marino,SMR,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.09441604023058,8.19585027234073,4.67423682710727,11.7924480002947,7.0888898819972,3.30477294352336,5.00892836107118,5.74780850057306,5.17838004563795,4.61254719635502,3.33222851931849,3.98856950665166,6.13641639634348,2.99743929531655,4.31844960930583,4.05880991322445,2.53630029486199
Saudi Arabia,SAU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,8.80489512072235,12.5016705327316,17.6182800280575,35.4970529761977,21.2268537875395,2.29987526479019,7.12012532601236,8.4717557580899,5.48670966611522,8.10781217598449,9.84402787217921,7.97598043691355,3.79460338854049,-0.445817617070304,0.278389172159393,-5.3224801727528,-1.27476473365087,0.701174385012223,1.57132417711598,1.89760165926332,1.64440043792065,5.67566225111979,1.38043463913,0.509788092463964,-0.803145773822379,1.96551338449495,5.64889316078012,2.69474208881853,3.22247807881941,3.28420044754296,3.36469794292505,3.31717872366826,3.19293138520655,8.74397806680433,7.46896671227459,7.9415342690708,7.95904437856865,8.11633188677266,6.85212705152216,8.37538285491704,7.1793490671698,5.9639001669652,6.53849384765381,4.41922794289607,2.87614052092439,0.791328554709779,1.86999895159914,2.54661125646551
Senegal,SEN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,3.36891473421123,4.197869700083,0.497482209215022,1.12633745374396,0.0585668948613716,3.20617373089414,4.1984126405102,3.50192329809227,3.1246913896841,1.06369888962716,1.11554450720612,1.16135616768598,-0.0107153880212962,0.975085407891868,3.69214191474619,2.40795056530403,4.58210587951167,6.1143591619786,6.29454523482586,3.80242165105997,3.0180649014516,5.05852239995468,5.96216413993942,7.1803628080096,5.76277612148606,5.77521167950098,0.528115283517749,3.76872499367924,1.36596358517042,3.67624193650109,3.40381933043903,5.77541998331385,2.38358174529868,8.26728418853222,3.3497797340015,7.55795856450912,5.79436831942985,5.76779786055866
Serbia,SRB,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.86557996164025,4.53297374008694,3.56916810023044,-8.85628845428114,8.90032449455596,2.88139274163728,4.74958794521885,6.56585381519889,6.24260178007572,10.1202412954244,5.88446144861096,7.95069800414868,6.82553402240329,1.65984179792858,1.96223069371553,0.662799774268308,1.17760766582113,1.7894378206949,0.220798666058045,0.549511885146913,2.81823891582542,3.18148977592969,4.08472561221484
Seychelles,SYC,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,0,23.6164499243304,-4.2750190915677,-10.5856023806286,-11.3860376500077,-1.95357048189825,4.69136752988265,9.20180180115405,-1.79665755041644,8.60272543595049,-0.618429113537559,11.433072886889,6.38957655073986,5.89836352581736,3.50072589528578,-1.21191563108107,4.49807389693389,3.16326753990543,3.842872015848,13.0645795427574,6.71101113875756,3.43456032749339,5.28276085536426,-2.79219922941674,-2.12626868996914,-2.06207254356403,-9.06891425222948,7.76683062843173,10.9516809790202,11.3410881564425,-1.42354956030113,1.62481264822745,5.38352716524967,2.77926694059947,5.95276903937337,11.6230160594126,5.10822555354335,4.70963731558874,5.44952232700541,4.76908268277879,2.70984038090656
Sierra Leone,SLE,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.720958439649,5.90191151671769,3.88802384761826,2.36109793532562,1.18539067811201,2.2801518402951,8.14358009050864,4.07490469547515,6.67797282618048,7.45498433027996,6.09374178847686,6.14468506259698,1.8017092629794,1.5614707106693,4.13800104139546,8.42583182614645,3.99892068484287
Singapore,SGP,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,11.6845756832219,11.2727272727273,11.6625816993464,11.8258371779499,8.29854905643232,4.38121982736921,6.00284037621589,7.12703998058606,8.33769874417749,8.3058895277923,10.2181179035262,12.1843434343434,7.73662176624239,9.25438927552422,10.3007826317651,5.72570340490569,3.88025110016279,11.1685224600041,10.2157741912315,10.5118618948497,9.70218529981115,6.58731926068694,6.96546874954976,11.9782160373178,9.59238787208065,6.1439201270626,8.1896877110218,9.26872723345159,-2.51664643085827,5.01544303842903,7.97129993651259,3.46130104463438,3.79313061590088,5.65977805716744,8.84960504978292,6.86394498540308,7.70589600311324,8.96496896844288,4.36812945391229,-0.109312676354193,11.1984576563649,6.80067640970472,5.40458679290521,6.65049537626632,4.29557931954972,4.25163028787674,2.6667665986724,3.4164045821709,3.45314965800152
